,Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
293,https://www.amazon.in/Mokobara-Backpack-litre-Brown-laptop/dp/B095PC3QPV/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-294,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,799",4.3,191,MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months,Designed By Mokobara Lifestyle Private Limited,NA,13 January 2021
294,https://www.amazon.in/Red-Lemon-Unisex-adult-Waterproof-Charging/dp/B09VGNTJTN/ref=sr_1_295?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-295,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging (Blue),"1,899",4.2,16,"PREMIUM MATERIAL: This stylish chest bag is made of waterproof TPU material. Comes in a shell structure with a front Rhombus design.. ORGANIZED DESIGN: Spaced compartment with one separate soft sleeve to hold iPad, phone, or notebook. Spacious enough to store accessories like a camera or short trip essentials. Multiple organized pockets to hold money wallet, power bank, mobile, charger, pens, cable, etc. Soft adjustable single shoulder strap to relieve the stress of shoulder. A strong sturdy handle to carry the bag with ease.. USB FEATURE: External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.. DIMENSIONS: 19 cms x 16 cms x 33 cms (LxWxH). The weight of the bag is 0.48 KG.. Outer Material Type: Synthetic",BG7213,NA,B09VGNTJTN
295,https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-296,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,630,3.9,836,"COMPATIBLE WITH 15.6 INCH LAPTOP”: The Northzone Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 499g. HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items. CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use. CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.. HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop.",B0BL3S5NC1,"If you carry your laptop to and from work, then this laptop bag from Northzone will definitely make travelling easier. Compatibility This backpack can fit a 38.1 cm laptop comfortably. Compartments This bag has three spacious compartments to store the laptop, charger, external devices, and other accessories with ease. Pockets The two mesh pockets on either sides of this black and blue backpack allow you to store a water bottle, ID card and other knick-knacks, so you can access them easily.",Northzone
296,https://www.amazon.in/Kenneth-Cole-Reaction-Polyester-Backpack/dp/B07GX3PWNK/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-297,"Kenneth Cole Reaction Women's Chevron Quilted Polyester Twill 15.6"" Laptop Backpack, Midnight Black, One Size","4,818",4.7,"3,644","Care Instructions: Hand Wash Only. polyester. Imported. polyester lining. 155"" shoulder drop. 155"" high; 1125"" wide; Pockets: 7 slip, 2 zip, 4 exterior",B07GX3PWNK,NA,Heritage-Kenneth Cole Luggage
297,https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BWNBQXDZ/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-298,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.3,66,"Care Instructions: Wipe with Damp Cloth. Handcrafted with care and made up of premium quality robust material. Padded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side. Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket. GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",B0BWNBQXDZ,NA,Acefour Accessories Pvt. Ltd.
298,https://www.amazon.in/Safari-KANHA-Wheel-Trolley-Case/dp/B00LUMINPQ/ref=sr_1_299?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-299,"Genie Cleo Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres (19 inch)",899,1.0,1,"Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Weight: 596 g, Dimensions: 48 x 33 x 23 cm Warranty: 12 months. 3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 1 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics.. Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!. Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.. Stylish & Cute: This bag is designed for those Millennials and GenZ, who do not want to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.",B00LUMINPQ,"Genie Cleo Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.36 litres (19 inch) Black colour",Safari
299,https://www.amazon.in/Waterproof-Backpack-Students-adjustable-Compartment/dp/B09V5HRYR7/ref=sr_1_300?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-300,CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,699,3.8,"3,102","Care Instructions: Hand Wash Only. It is sample in look but is very comfortable and it of high quality || ALL MATERIAL USED ARE MADE IN INDIA || Can be used as a laptop bag , school bag , casual backpack , college bag , backpack , bags , bagpack etc<br> <br>. Capacity: 35Litres; Quality: best quality as it is perfectly designed and made from high quality lightweight nylon and double dotted waterproof polyester.<br> <br>. This backpack is made to used for boys, girls, men, women and kids. This bag is very good for boys and girls of age because it has enough space to carry all books and accessories and it is very comfortable and stylish.<br> <br>. Two Main Compartment And One Extra Compartment Offers Space For Magazines, Notepad,Other Laptop Accessories, Stationery items || Eco-friendly, Durable, Lightweight, Flexible And Star Water-Resistant Material Helps To Keep The Interior Dry with a high quality material that keep Dust away.; Adjustable Padded Shoulder straps / 2 Bottle holders / Padded Top-handle / Reflector Logo<br>; Age Range Description: Adult; Compartment Description: Greater Than 17 Inches; Closure Type: Zipper<br> <br>. Special Features: Magazine Holder; Pattern Name: Solid <br>",B09V5HRYR7,"Teal in color so that it does not catch dust easily || A SECRET POCKET at bottom || Designed For Comfort- back padded and padded strap for more comfort || made from heavy quality nylon and polyester || best quality zip and chain used || It is fully waterproof to protect your books laptop from rain || best quality material used to design its inside structure || a fully paddded laptop sleeve that fit to all sizes and companies of laptop like HP , Dell , Asus , Lenovo , mi etc",Capriff
300,https://www.amazon.in/American-Tourister-40X-09-009/dp/B00FRCNTUO/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-301,American Tourister X-Bag Nylon 65 Cms Travel Duffle Bag (Black),"2,099",4.3,394,"Outer Material: Nylon, Color: Black. Capacity: 83 Litres; Dimension: 65cm x 30cmx 33cm (L x W x H)",B00FRCNTUO,"Made from tough and durable, yet lightweight, Cuzy nylon material, the entire range of duffel bags is available to buy online. With a spacious main section and complementary side and front pockets, the duffel bags are designed to pack in all your necessary travel gear. Designed for unisex use. Given the range of our consumer’s unique needs, some of our designs also come equipped with adjustable straps to sling the duffel bag across the shoulders, as an added advantage to the adventurous consumer who may take the bag on a trek or road-trip. Available in varying sizes when you shop online, our duffel bags will be the perfect travel companion no matter where you go. Irrespective of your needs, you will find your perfect solution when you shop online from our duffel bag collection.",American Tourister
301,https://www.amazon.in/Meek-Executive-Essential-17-5Inch-Lightweight/dp/B0C7WKWTZJ/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-302,"Meek HP Executive Essential Laptop Bag, 17.5Inch Padded Backpack Lightweight Bag - Grey Black",999.,5.0,2,"Care Instructions: Wipe with Dry Cloth. This backpack combines a lightweight and stylish design to encourage innovators and achievers to be their best selves wherever they go. The shoulder straps are adjustable and padded so you can hustle without restraints as you wade through a busy workday.. Protect your laptop from bumps and scrapes with a 15.6” diagonal padded compartment. Slip and Zippered pockets designed to conveniently keep your belongings organized and give you easy access to sunglasses, phone, wallet, and water bottle on-the-go.. Protect your laptop and belongings with the lockable zippers when in a crowded area. Designed with reflective accents for visibility in limited daylight.. This sleek and lightweight bag may hold more than you think to get you and all your stuff where you're going--all while keeping you comfortable.",B0C7WKWTZJ,"Meek Backpacks feature modern designs that can be as bold or as understated as you want to make them The cases are constructed from durable, high-quality materials designed to provide the utmost protection for a broad range of notebook form factors.This classic unisex backpack is is compatible 17 inch laptop along with Laptop Charger, Official Notebooks, Pen, Hard Drive, Powerbank, Lunch Box, Water Bottle etc.It is very convenient to carry and lightweight with padded shoulderr strap which gives you all day long relax and proper coushning to your shoulder while you carry it.",Bansal Traders Delhi
302,https://www.amazon.in/American-Tourister-FS0-41-002/dp/B07S13B1HR/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-303,American Tourister Spin 49 cms Navy Laptop Backpack,"1,699",4.1,"1,201","Care Instructions: Hand Wash Only. Outer Material: Polyester, Color: Navy. Capacity: 29 liters; Weight: 500 grams; Dimensions: 33 cms x 28 cms x 49 cms (LxWxH). Number of compartments: 2. Laptop Compatibility: Yes, Laptop Size: 15 inchesStrap Type: Adjustable. Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase. Internal Organizer in the front for secure placement & easy access of all your essentials. Pockets on both sides to accommodate essentials like your umbrella & sipper/bottle. Includes a laptop compartment that can easily accommodate a laptop upto 15.4 inches. Country of Origin: India. Mesh padding on back & shoulder straps for superior comfort and breathability. Show More",B07S13B1HR,NA,American Tourister
303,https://www.amazon.in/Lavie-Sara-Front-Sling-Medium/dp/B08JDK6VT1/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1690225984&sprefix=ba%2Caps%2C283&sr=8-304,Lavie Women's Sara Box Sling Bag | Ladies Purse Handbag,812,4.0,"1,880","These small zip bags are a stylish carry for ladies who like to take their trend game a notch higher. It is versatile, light weight, spacious and available in trendy colors. This sling bag is made from man-made leather & has little gold detail that adds uniqueness to the bag. It has a well-stitched inner lining for easy accessibility and storage. These bags are available in rich pebble & saffiano texture.. Dimension : 21 cm in length X 6 cm in width X 18 cm in height. The slings have a top zip closure for safety and comfort. It has a flat bottom to keep your stuff intact. The interior has 1 main compartment, 1 slip pocket alongside 1 zip pocket, providing options for multiple storage for phone, portable charger, keys, hairbrush, wallet, sunglasses etc.. This sling is perfect for women to carry for an office conference, a weekend getaway or even a day at the mall for shopping. It can be paired with formal pants & blazer as well as with a basic crop top and jeans. This spacious yet sturdy bag makes for a perfect gift for all your occasions. The bag has a well stitched inner lining and high quality zippers for easy accessibility and storage.",B08JDK6VT1,NA,Bagzone Lifestyle Pvt Ltd
